uniqueID,name,party,n_turns,n_heckles,first_year,last_year,heckle_rate_per_100_turns
Fahey1945,"Fahey, John",LIBERAL,458,29,1998,2001,6.331877729257642
Morris1940,"Morris, Allan",ALP,209,28,1998,2001,13.397129186602871
Organ1956,"Organ, Michael",GREENS,269,28,2003,2004,10.408921933085502
Wilson1966,"Wilson, Rick",LIBERAL,496,28,2013,2022,5.645161290322581
Turnour1966,"Turnour, James",ALP,187,27,2008,2010,14.438502673796792
Keay1975,"Keay, Justine",ALP,210,27,2016,2019,12.857142857142858
Wyatt1952,"Wyatt, Ken",LIBERAL,617,27,2010,2022,4.376012965964343
Nehl1934,"Nehl, Garry",NATIONAL,210,27,1998,2001,12.857142857142858
Coker1962,"Coker, Libby",ALP,193,26,2019,2022,13.471502590673575
Coleman1974,"Coleman, David",LIBERAL,642,26,2013,2022,4.049844236760125
Prosser1948,"Prosser, Geoff",LIBERAL,196,25,1998,2007,12.755102040816327
StClair1949,"St Clair, Stuart",NATIONAL,241,25,1998,2001,10.37344398340249
Bell1968,"Bell, Angie",LNP,296,24,2019,2022,8.108108108108109
Wallace1968,"Wallace, Andrew",LNP,327,24,2019,2022,7.339449541284404
Symon1965,"Symon, Mike",ALP,367,23,2008,2013,6.267029972752043
ODowd1950,"O'Dowd, Ken",NATIONAL,468,23,2010,2018,4.914529914529915
Morris1932,"Morris, Peter",ALP,118,23,1998,1998,19.491525423728813
Ticehurst1945,"Ticehurst, Ken",LIBERAL,233,22,2002,2007,9.44206008583691
Mossfield1935,"Mossfield, Frank",ALP,405,22,1998,2004,5.432098765432099
Charles1936,"Charles, Bob",LIBERAL,350,22,1998,2004,6.285714285714286
Andrews1960,"Andrews, Karen",LNP,197,22,2020,2022,11.16751269035533
Wooldridge1956,"Wooldridge, Michael",LIBERAL,829,22,1998,2001,2.6537997587454765
Somlyay1946,"Somlyay, Alex",LIBERAL,284,21,1998,2013,7.394366197183099
Williams1973,"Williams, Matt",LIBERAL,259,21,2013,2016,8.108108108108109
Ferguson1974,"Ferguson, Michael",LIBERAL,193,20,2004,2007,10.362694300518134
Simmonds1985,"Simmonds, Julian",LNP,370,20,2019,2022,5.405405405405405
Matheson1958,"Matheson, Russell",LIBERAL,256,20,2010,2016,7.8125
Steggall1974,"Steggall, Zali",IND,322,20,2019,2022,6.211180124223603
Sharkie1972,"Sharkie, Rebekha",CA,673,20,2018,2022,2.971768202080238
Debus1943,"Debus, Bob",ALP,114,20,2008,2010,17.54385964912281
ONeill1961,"O'Neill, Deborah",ALP,332,20,2010,2013,6.024096385542169
Mirabella1968,"Panopoulos, Sophie",LIBERAL,186,19,2002,2006,10.21505376344086
Christensen1978,"Christensen, George",LNP,205,19,2019,2021,9.268292682926829
Miles1947,"Miles, Chris",LIBERAL,105,19,1998,1998,18.095238095238095
Hogan1963,"Hogan, Kevin",NATIONAL,624,19,2013,2022,3.0448717948717947
Elson1947,"Elson, Kay",LIBERAL,314,18,1998,2007,5.732484076433121
Conaghan1971,"Conaghan, Pat",NATIONAL,245,18,2019,2022,7.346938775510204
Alexander1951,"Alexander, John",LIBERAL,738,18,2010,2022,2.4390243902439024
Wicks1973,"Wicks, Lucy",LIBERAL,697,17,2013,2022,2.4390243902439024
Thwaites1980,"Thwaites, Kate",ALP,164,17,2019,2022,10.365853658536585
Neal1963,"Neal, Belinda",ALP,136,17,2008,2010,12.5
Templeman1963,"Templeman, Susan",ALP,549,17,2016,2022,3.096539162112933
Lawler1961,"Lawler, Tony",NATIONAL,158,17,1998,2001,10.759493670886076
Katter1945,"Katter, Bob (Jr)",NATIONAL,95,17,1998,2001,17.894736842105264
McBain1982,"McBain, Kristy",ALP,129,15,2020,2022,11.627906976744185
Hart1960,"Hart, Ross",ALP,184,15,2016,2019,8.152173913043478
Smith1950,"Smith, Tony (Anthony Charles)",IND,97,15,1998,1998,15.463917525773196
Leeser1976,"Leeser, Julian",LIBERAL,512,15,2016,2022,2.9296875
Buchholz1968,"Buchholz, Scott",LNP,126,15,2019,2022,11.904761904761905
vanManen1965,"van Manen, Bert",LNP,265,14,2019,2022,5.283018867924528
OToole1956,"O'Toole, Cathy",ALP,279,14,2016,2019,5.017921146953405
Nugent1938,"Nugent, Peter",LIBERAL,148,14,1998,2001,9.45945945945946
Wakelin1946,"Wakelin, Barry",LIBERAL,368,14,1998,2007,3.8043478260869565
Webster1959,"Webster, Anne",NATIONAL,272,14,2019,2022,5.147058823529412
Sullivan1942,"Sullivan, Kathy",LIBERAL,63,14,1998,2001,22.22222222222222
Andrew1944,"Andrew, Neil",LIBERAL,53,14,1998,2002,26.41509433962264
Sharkie1972,"Sharkie, Rebekha",NXT,185,13,2016,2017,7.027027027027027
Payne1982,"Payne, Alicia",ALP,154,13,2019,2022,8.441558441558442
Wells1985,"Wells, Anika",ALP,208,13,2019,2022,6.25
Rocher1936,"Rocher, Allan",IND,74,13,1998,1998,17.56756756756757
Thompson1988,"Thompson, Phillip",LIBERAL,86,13,2019,2022,15.116279069767442
Pitt1969,"Pitt, Keith",NATIONAL,360,13,2013,2018,3.611111111111111
Tollner1966,"Tollner, Dave",CLP,213,13,2003,2007,6.103286384976526
Cheeseman1976,"Cheeseman, Darren",ALP,320,13,2008,2013,4.0625
Laming1966,"Laming, Andrew",LNP,187,12,2019,2021,6.4171122994652405
Connelly1978,"Connelly, Vince",LIBERAL,189,12,2019,2022,6.349206349206349
EvansMartyn1953,"Evans, Martyn",ALP,158,12,1998,2004,7.594936708860759
OBrien1974,"O'Brien, Ted",LIBERAL,259,12,2016,2018,4.633204633204633
Moore1936,"Moore, John",LIBERAL,272,12,1998,2001,4.411764705882353
Gee1968,"Gee, Andrew",NATIONAL,436,11,2016,2022,2.522935779816514
Entsch1950,"Entsch, Warren",LNP,168,11,2019,2022,6.5476190476190474
Marek1964,"Marek, Paul",NATIONAL,53,11,1998,1998,20.754716981132077
Washer1945,"Washer, Mal",LIBERAL,282,11,1998,2013,3.900709219858156
Thomson1961,"Thomson, Andrew",LIBERAL,186,11,1998,2001,5.913978494623656
Jull1944,"Jull, David",LIBERAL,247,10,1998,2007,4.048582995951417
Corcoran1951,"Corcoran, Ann",ALP,165,10,2000,2007,6.0606060606060606
Smyth1976,"Smyth, Laura",ALP,216,10,2010,2013,4.62962962962963
Smith1954,"Smith, Warwick",LIBERAL,166,10,1998,1998,6.024096385542169
Lamb1972,"Lamb, Susan",ALP,162,10,2016,2019,6.172839506172839
Gillespie1957,"Gillespie, David",NATIONAL,544,9,2013,2022,1.6544117647058822
JonesBarry1932,"Jones, Barry",ALP,37,9,1998,1998,24.324324324324323
Pearce1967,"Pearce, Gavin",LIBERAL,183,9,2019,2022,4.918032786885246
Pitt1969,"Pitt, Keith",LNP,234,9,2019,2022,3.8461538461538463
ReidNicholas1935,"Reid, Bruce",LIBERAL,30,9,1998,1998,30.0
McBride1975,"McBride, Emma",ALP,328,9,2016,2022,2.7439024390243905
Dondas1939,"Dondas, Nick",CLP,44,9,1998,1998,20.454545454545453
Young1968,"Young, Terry",LNP,146,8,2019,2022,5.47945205479452
McFarlane1944,"McFarlane, Jann",ALP,276,8,1998,2004,2.898550724637681
Vasta1966,"Vasta, Ross",LIBERAL,387,8,2004,2018,2.0671834625322996
Holding1931,"Holding, Clyde",ALP,35,8,1998,1998,22.857142857142858
Thompson1988,"Thompson, Phillip",LNP,143,8,2020,2021,5.594405594405594
Landry1962,"Landry, Michelle",NATIONAL,361,7,2013,2018,1.9390581717451523
Bradford1946,"Bradford, John",IND,83,7,1998,1998,8.433734939759036
Dargavel1966,"Dargavel, Steve",ALP,12,7,1998,1998,58.333333333333336
Hastie1982,"Hastie, Andrew",LIBERAL,371,7,2015,2022,1.8867924528301887
OBrien1974,"O'Brien, Ted",LNP,197,7,2019,2022,3.553299492385787
Mulino1969,"Mulino, Daniel",ALP,127,7,2019,2022,5.511811023622047
Evans1981,"Evans, Trevor",LIBERAL,252,7,2016,2019,2.7777777777777777
McIntosh1977,"McIntosh, Melissa",LIBERAL,256,7,2019,2022,2.734375
Rea1963,"Rea, Kerry",ALP,134,6,2008,2010,4.477611940298507
Taylor1938,"Taylor, Bill",LIBERAL,42,6,1998,1998,14.285714285714286
McKew1953,"McKew, Maxine",ALP,99,6,2008,2010,6.0606060606060606
Raguse1960,"Raguse, Brett",ALP,214,6,2008,2010,2.803738317757009
EvansRichard1953,"Evans, Richard",LIBERAL,36,6,1998,1998,16.666666666666668
Phillips1970,"Phillips, Fiona",ALP,195,5,2019,2022,2.5641025641025643
Hamilton1979,"Hamilton, Garth",LNP,92,5,2021,2022,5.434782608695652
Crook1959,"Crook, Tony",NATIONAL,94,5,2010,2013,5.319148936170213
Crewther1983,"Crewther, Chris",LIBERAL,237,5,2016,2019,2.109704641350211
Banks1962,"Banks, Julia",LIBERAL,178,4,2016,2018,2.247191011235955
Cobb1945,"Cobb, Michael",NATIONAL,47,4,1998,1998,8.51063829787234
Fawcett1963,"Fawcett, David",LIBERAL,191,4,2004,2007,2.094240837696335
Phelps1957,"Phelps, Kerryn",IND,29,4,2018,2019,13.793103448275861
Sharma1975,"Sharma, Dave",LIBERAL,261,4,2019,2022,1.5325670498084292
Palmer1954,"Palmer, Clive",PUP,84,4,2013,2016,4.761904761904762
Baker1958,"Baker, Mark",LIBERAL,128,4,2004,2007,3.125
Martin1977,"Martin, Fiona",LIBERAL,255,3,2019,2022,1.1764705882352942
Campbell1972,"Campbell, Jodie",ALP,93,3,2008,2010,3.225806451612903
OBrien1972,"O'Brien, Llew",NATIONAL,121,3,2016,2018,2.479338842975207
Reith1950,"Reith, Peter (Leader of the House)",LIBERAL,88,3,2000,2001,3.409090909090909
Richardson1958,"Richardson, Kym",LIBERAL,118,3,2004,2007,2.542372881355932
Nettle1973,"Nettle, Kerry",GREENS,3,3,2003,2003,100.0
Hammond1968,"Hammond, Celia",LIBERAL,218,3,2019,2022,1.3761467889908257
Tollner1966,"Tollner, Dave",LIBERAL,41,3,2002,2002,7.317073170731708
Archer1975,"Archer, Bridget",LIBERAL,215,3,2019,2022,1.3953488372093024
Jeanes1958,"Jeanes, Susan",LIBERAL,12,3,1998,1998,25.0
Goodenough1975,"Goodenough, Ian",LIBERAL,471,2,2013,2022,0.42462845010615713
Beddall1948,"Beddall, David",ALP,9,2,1998,1998,22.22222222222222
Evans1981,"Evans, Trevor",LNP,143,2,2020,2022,1.3986013986013985
Willis1938,"Willis, Ralph",ALP,21,2,1998,1998,9.523809523809524
Baldwin1951,"Baldwin, Peter",ALP,5,2,1998,1998,40.0
Hanson1954,"Hanson, Pauline",IND,38,2,1998,1998,5.2631578947368425
Stevens1983,"Stevens, James",LIBERAL,259,2,2019,2022,0.7722007722007722
Vasta1966,"Vasta, Ross",LNP,140,2,2019,2022,1.4285714285714286
Smith1970,"Smith, David",ALP,92,2,2019,2022,2.1739130434782608
Trevor1961,"Trevor, Chris",ALP,118,2,2008,2010,1.694915254237288
McGauran1957,"McGauran, Julian",NATIONAL,4,2,2000,2007,50.0
McLachlan1936,"McLachlan, Ian",LIBERAL,46,2,1998,1998,4.3478260869565215
Landry1962,"Landry, Michelle",LNP,72,2,2019,2022,2.7777777777777777
Kelly1963,"Kelly, Craig",UAP,103,2,2021,2022,1.941747572815534
Henry1946,"Henry, Stuart",LIBERAL,164,2,2004,2007,1.2195121951219512
Gerick1963,"Gerick, Jane",ALP,70,1,1998,2001,1.4285714285714286
Liu1964,"Liu, Gladys",LIBERAL,190,1,2019,2022,0.5263157894736842
West1952,"West, Andrea",LIBERAL,45,1,1998,1998,2.2222222222222223
Sharp1954,"Sharp, John",NATIONAL,3,1,1998,1998,33.333333333333336
Macdonald1945,"Macdonald, Ian",LIBERAL,1,1,2010,2010,100.0
Ferguson1943,"Ferguson, Alan",LIBERAL,2,1,2000,2010,50.0
Sinclair1929,"Sinclair, Ian",NATIONAL,1,1,1998,1998,100.0
CameronEoin1951,"Cameron, Eoin",LIBERAL,25,1,1998,1998,4.0
Varvaris1974,"Varvaris, Nickolas",LIBERAL,126,1,2013,2016,0.7936507936507936
Roy1990,"Roy, Wyatt",LIBERAL,223,1,2010,2016,0.4484304932735426
ODowd1950,"O'Dowd, Ken",LNP,242,1,2019,2022,0.4132231404958678
Thomson1964,"Thomson, Craig",IND,47,1,2012,2013,2.127659574468085
OBrien1972,"O'Brien, Llew",LNP,115,1,2019,2022,0.8695652173913043
Mutch1956,"Mutch, Stephen",LIBERAL,25,1,1998,1998,4.0
Grace1940,"Grace, Elizabeth",LIBERAL,43,1,1998,1998,2.3255813953488373
Short1956,"Short, Leonie",ALP,10,1,2001,2001,10.0
Halverson1937,"Halverson, Bob",LIBERAL,5,1,1998,1998,20.0
McVeigh1965,"McVeigh, John",LIBERAL,156,1,2016,2018,0.6410256410256411
Banks1962,"Banks, Julia",IND,6,1,2019,2019,16.666666666666668
Lindsay1944,"Lindsay, Peter (The DEPUTY SPEAKER)",LIBERAL,204,0,2002,2006,0.0
Cheeseman1976,"Cheeseman, Darren (The DEPUTY SPEAKER)",ALP,12,0,2013,2013,0.0
Ley1961,"Ley, Sussan (The DEPUTY SPEAKER)",LIBERAL,1,0,2018,2018,0.0
Andrews1960,"Andrews, Karen (The DEPUTY SPEAKER)",LIBERAL,19,0,2014,2017,0.0
Causley1940,"Causley, Ian (The DEPUTY SPEAKER)",NATIONAL,1700,0,2000,2007,0.0
McDougall1946,"McDougall, Graeme",LIBERAL,21,0,1998,1998,0.0
Beazley1948,"Beazley, Kim (Jr) (The DEPUTY SPEAKER)",ALP,9,0,2004,2004,0.0
Mossfield1935,"Mossfield, Frank (The DEPUTY SPEAKER)",ALP,99,0,1999,2004,0.0
Burke1966,"Burke, Anna (The SPEAKER)",ALP,290,0,2012,2013,0.0
Burke1966,"Burke, Anna (The DEPUTY SPEAKER)",ALP,1529,0,2008,2016,0.0
Vale1944,"Vale, Danna (The DEPUTY SPEAKER)",LIBERAL,55,0,2008,2010,0.0
Buchholz1968,"Buchholz, Scott (The DEPUTY SPEAKER)",LNP,21,0,2019,2022,0.0
Vamvakinou1959,"Vamvakinou, Maria (The DEPUTY SPEAKER)",ALP,308,0,2010,2022,0.0
Young1968,"Young, Terry (The DEPUTY SPEAKER)",LNP,1,0,2022,2022,0.0
Leigh1972,"Leigh, Andrew (The DEPUTY SPEAKER)",ALP,49,0,2012,2013,0.0
McClelland1958,"McClelland, Robert (The DEPUTY SPEAKER)",ALP,2,0,2013,2013,0.0
Moylan1944,"Moylan, Judi (The DEPUTY SPEAKER)",LIBERAL,42,0,2008,2010,0.0
Chester1967,"Chester, Darren (The DEPUTY SPEAKER)",NATIONAL,8,0,2021,2022,0.0
Chesters1980,"Chesters, Lisa (The DEPUTY SPEAKER)",ALP,5,0,2022,2022,0.0
Andrews1955,"Andrews, Kevin (The DEPUTY SPEAKER)",LIBERAL,262,0,1998,2022,0.0
Christensen1978,"Christensen, George",IND,14,0,2022,2022,0.0
Zimmerman1968,"Zimmerman, Trent (The DEPUTY SPEAKER)",LIBERAL,289,0,2019,2022,0.0
Murphy1950,"Murphy, John (The DEPUTY SPEAKER)",ALP,103,0,2010,2013,0.0
Thomson1955,"Thomson, Kelvin (The DEPUTY SPEAKER)",ALP,150,0,2008,2012,0.0
Christensen1978,"Christensen, George (The DEPUTY SPEAKER)",NATIONAL,1,0,2016,2016,0.0
Laundy1971,"Laundy, Craig (The DEPUTY SPEAKER)",LIBERAL,34,0,2018,2019,0.0
Adams1951,"Adams, Dick (The DEPUTY SPEAKER)",ALP,393,0,2000,2013,0.0
Claydon1964,"Claydon, Sharon (The DEPUTY SPEAKER)",ALP,280,0,2015,2022,0.0
Landry1962,"Landry, Michelle (The DEPUTY SPEAKER)",NATIONAL,33,0,2015,2016,0.0
Cobb1950,"Cobb, John (The DEPUTY SPEAKER)",NATIONAL,10,0,2015,2016,0.0
McMullan1947,"McMullan, Bob (The DEPUTY SPEAKER)",ALP,77,0,2005,2006,0.0
Vasta1966,"Vasta, Ross (The DEPUTY SPEAKER)",LIBERAL,321,0,2013,2018,0.0
Livermore1969,"Livermore, Kirsten (The DEPUTY SPEAKER)",ALP,135,0,2010,2013,0.0
Beazley1917,"Beazley, Kim (Sr)",LIBERAL,1,0,1998,1998,0.0
Wilson1966,"Wilson, Rick (The DEPUTY SPEAKER)",LIBERAL,58,0,2019,2022,0.0
McVeigh1965,"McVeigh, John (The DEPUTY SPEAKER)",LIBERAL,22,0,2018,2018,0.0
Barresi1955,"Barresi, Phil (The DEPUTY SPEAKER)",LIBERAL,178,0,2002,2007,0.0
McVeigh1965,"McVeigh, John (The DEPUTY SPEAKER)",LNP,53,0,2019,2020,0.0
Bevis1955,"Bevis, Arch (The DEPUTY SPEAKER)",ALP,64,0,2008,2010,0.0
Bird1962,"Bird, Sharon (The DEPUTY SPEAKER)",ALP,479,0,2008,2022,0.0
Wilkie1961,"Wilkie, Andrew (The DEPUTY SPEAKER)",IND,12,0,2022,2022,0.0
Bishop1942,"Bishop, Bronwyn (The DEPUTY SPEAKER)",LIBERAL,162,0,2004,2007,0.0
Wilkie1959,"Wilkie, Kim (The DEPUTY SPEAKER)",ALP,185,0,2002,2007,0.0
Bishop1942,"Bishop, Bronwyn (The SPEAKER)",LIBERAL,687,0,2013,2015,0.0
Wicks1973,"Wicks, Lucy (The DEPUTY SPEAKER)",LIBERAL,285,0,2015,2022,0.0
Minchin1953,"Minchin, Nick",LIBERAL,1,0,2007,2007,0.0
Whiteley1960,"Whiteley, Brett (The DEPUTY SPEAKER)",LIBERAL,61,0,2014,2015,0.0
Broadbent1950,"Broadbent, Russell (The DEPUTY SPEAKER)",LIBERAL,303,0,2013,2017,0.0
May1950,"May, Margaret (The DEPUTY SPEAKER)",LIBERAL,6,0,2010,2010,0.0
MitchellBrian1967,"Mitchell, Brian (The DEPUTY SPEAKER)",ALP,5,0,2016,2020,0.0
Brodtmann1963,"Brodtmann, Gai (The DEPUTY SPEAKER)",ALP,1,0,2011,2011,0.0
Washer1945,"Washer, Mal (The DEPUTY SPEAKER)",LIBERAL,61,0,2008,2010,0.0
McVeigh1965,"McVeigh, John",LNP,84,0,2019,2020,0.0
Windsor1950,"Windsor, Tony (The DEPUTY SPEAKER)",IND,18,0,2012,2013,0.0
Wallace1968,"Wallace, Andrew (The SPEAKER)",LNP,88,0,2021,2022,0.0
Wallace1968,"Wallace, Andrew (The DEPUTY SPEAKER)",LNP,177,0,2019,2021,0.0
MitchellRobert1967,"Mitchell, Rob (The DEPUTY SPEAKER)",ALP,692,0,2012,2022,0.0
Baldwin1955,"Baldwin, Bob (The DEPUTY SPEAKER)",LIBERAL,60,0,2004,2015,0.0
Buchholz1968,"Buchholz, Scott (The DEPUTY SPEAKER)",LIBERAL,165,0,2014,2018,0.0
Lyons1953,"Lyons, Geoff (The DEPUTY SPEAKER)",ALP,41,0,2012,2013,0.0
Vasta1966,"Vasta, Ross (The DEPUTY SPEAKER)",LNP,191,0,2019,2022,0.0
Coleman1974,"Coleman, David (The DEPUTY SPEAKER)",LIBERAL,1,0,2018,2018,0.0
Quick1941,"Quick, Harry (The DEPUTY SPEAKER)",ALP,109,0,1999,2007,0.0
Conroy1979,"Conroy, Pat (The DEPUTY SPEAKER)",ALP,9,0,2015,2017,0.0
Owens1958,"Owens, Julie (The DEPUTY SPEAKER)",ALP,71,0,2012,2022,0.0
Grierson1951,"Grierson, Sharon (The DEPUTY SPEAKER)",ALP,61,0,2012,2013,0.0
Grace1931,"Grace, Ted",ALP,5,0,1998,1998,0.0
Saffin1954,"Saffin, Janelle (The DEPUTY SPEAKER)",ALP,88,0,2008,2013,0.0
Goodenough1975,"Goodenough, Ian (The DEPUTY SPEAKER)",LIBERAL,401,0,2014,2022,0.0
Howarth1972,"Howarth, Luke (The DEPUTY SPEAKER)",LIBERAL,60,0,2017,2018,0.0
Schultz1939,"Schultz, Alby (The DEPUTY SPEAKER)",LIBERAL,69,0,2008,2010,0.0
Gillespie1957,"Gillespie, David (The DEPUTY SPEAKER)",NATIONAL,172,0,2019,2021,0.0
Pitt1969,"Pitt, Keith (The DEPUTY SPEAKER)",NATIONAL,1,0,2016,2016,0.0
Scott1943,"Scott, Bruce (The DEPUTY SPEAKER)",NATIONAL,1322,0,2002,2016,0.0
Howarth1972,"Howarth, Luke (The DEPUTY SPEAKER)",LNP,9,0,2019,2019,0.0
Georganas1959,"Georganas, Steve (The DEPUTY SPEAKER)",ALP,433,0,2008,2022,0.0
Secker1956,"Secker, Patrick (The DEPUTY SPEAKER)",LIBERAL,77,0,2007,2010,0.0
Gee1968,"Gee, Andrew (The DEPUTY SPEAKER)",NATIONAL,50,0,2018,2019,0.0
Hutchinson1965,"Hutchinson, Eric (The DEPUTY SPEAKER)",LIBERAL,1,0,2015,2015,0.0
Irons1958,"Irons, Steve (The DEPUTY SPEAKER)",LIBERAL,198,0,2012,2022,0.0
Griggs1969,"Griggs, Natasha (The DEPUTY SPEAKER)",CLP,99,0,2013,2016,0.0
Haase1945,"Haase, Barry (The DEPUTY SPEAKER)",LIBERAL,42,0,2006,2007,0.0
Rowland1971,"Rowland, Michelle (The DEPUTY SPEAKER)",ALP,1,0,2017,2017,0.0
Price1963,"Price, Melissa (The DEPUTY SPEAKER)",LIBERAL,33,0,2015,2017,0.0
Ramsey1956,"Ramsey, Rowan (The DEPUTY SPEAKER)",LIBERAL,15,0,2010,2010,0.0
Hatton1951,"Hatton, Michael (The DEPUTY SPEAKER)",ALP,108,0,2004,2007,0.0
Randall1953,"Randall, Don (The DEPUTY SPEAKER)",LIBERAL,74,0,2014,2015,0.0
Hawker1949,"Hawker, David (The DEPUTY SPEAKER)",LIBERAL,106,0,2000,2004,0.0
Henderson1964,"Henderson, Sarah (The DEPUTY SPEAKER)",LIBERAL,36,0,2015,2016,0.0
Hastie1982,"Hastie, Andrew (The DEPUTY SPEAKER)",LIBERAL,125,0,2016,2020,0.0
Hicks1940,"Hicks, Noel",NATIONAL,17,0,1998,1998,0.0
Hall1949,"Hall, Jill (The DEPUTY SPEAKER)",ALP,13,0,2013,2013,0.0
Price1945,"Price, Roger (The DEPUTY SPEAKER)",ALP,80,0,2002,2004,0.0
Rishworth1978,"Rishworth, Amanda (The DEPUTY SPEAKER)",ALP,27,0,2012,2013,0.0
Hogan1963,"Hogan, Kevin (The DEPUTY SPEAKER)",NATIONAL,454,0,2016,2020,0.0
Prentice1953,"Prentice, Jane (The DEPUTY SPEAKER)",LIBERAL,50,0,2015,2016,0.0
Porter1970,"Porter, Christian (The DEPUTY SPEAKER)",LIBERAL,19,0,2014,2014,0.0
Hollis1938,"Hollis, Colin (The DEPUTY SPEAKER)",ALP,39,0,2000,2001,0.0
Sharkie1972,"Sharkie, Rebekha (The DEPUTY SPEAKER)",CA,8,0,2022,2022,0.0
Gash1944,"Gash, Joanna (The DEPUTY SPEAKER)",LIBERAL,43,0,1998,2001,0.0
Nehl1934,"Nehl, Garry (The ACTING SPEAKER)",NATIONAL,1,0,2001,2001,0.0
Gambaro1958,"Gambaro, Teresa (The DEPUTY SPEAKER)",LIBERAL,52,0,2002,2004,0.0
Dondas1939,"Dondas, Nick (The DEPUTY SPEAKER)",CLP,2,0,1998,1998,0.0
Kelly1963,"Kelly, Craig (The DEPUTY SPEAKER)",LIBERAL,218,0,2013,2017,0.0
Dick1972,"Dick, Milton (The SPEAKER)",ALP,73,0,2022,2022,0.0
Kemp1944,"Kemp, Charles",LIBERAL,1,0,2001,2001,0.0
Dick1972,"Dick, Milton (The DEPUTY SPEAKER)",ALP,16,0,2021,2022,0.0
OBrien1972,"O'Brien, Llew (The DEPUTY SPEAKER)",LNP,370,0,2020,2022,0.0
DAth1970,"D'Ath, Yvette (The DEPUTY SPEAKER)",ALP,67,0,2011,2012,0.0
Sukkar1981,"Sukkar, Michael (The DEPUTY SPEAKER)",LIBERAL,7,0,2015,2016,0.0
Crosio1939,"Crosio, Janice (The DEPUTY SPEAKER)",ALP,46,0,1999,2001,0.0
Kerr1952,"Kerr, Duncan (The DEPUTY SPEAKER)",ALP,87,0,2006,2007,0.0
King1966,"King, Catherine (The DEPUTY SPEAKER)",ALP,3,0,2011,2017,0.0
Hawke1977,"Hawke, Alex (The DEPUTY SPEAKER)",LIBERAL,2,0,2014,2015,0.0
Symon1965,"Symon, Mike (The DEPUTY SPEAKER)",ALP,39,0,2012,2013,0.0
Corcoran1951,"Corcoran, Ann (The DEPUTY SPEAKER)",ALP,83,0,2002,2007,0.0
Nehl1934,"Nehl, Garry (The DEPUTY SPEAKER)",NATIONAL,596,0,1998,2001,0.0
Southcott1967,"Southcott, Andrew (The DEPUTY SPEAKER)",LIBERAL,20,0,2015,2016,0.0
Somlyay1946,"Somlyay, Alex (The DEPUTY SPEAKER)",LIBERAL,93,0,2004,2007,0.0
Kelly1954,"Kelly, De-Anne (The DEPUTY SPEAKER)",NATIONAL,45,0,1998,2001,0.0
Slipper1950,"Slipper, Peter (The SPEAKER)",IND,105,0,2012,2012,0.0
Sidebottom1951,"Sidebottom, Sid (The DEPUTY SPEAKER)",ALP,186,0,2008,2013,0.0
Freelander1953,"Freelander, Mike (The DEPUTY SPEAKER)",ALP,118,0,2020,2022,0.0
Jenkins1952,"Jenkins, Harry (Jr) (The DEPUTY SPEAKER)",ALP,989,0,1999,2007,0.0
Falinski1970,"Falinski, Jason (The DEPUTY SPEAKER)",LIBERAL,18,0,2020,2022,0.0
Slipper1950,"Slipper, Peter (The DEPUTY SPEAKER)",IND,198,0,2009,2010,0.0
Slipper1950,"Slipper, Peter (The DEPUTY SPEAKER)",LIBERAL,453,0,2008,2011,0.0
Slipper1950,"Slipper, Peter (The SPEAKER)",LIBERAL,5,0,2011,2011,0.0
ONeil1980,"O'Neil, Clare (The DEPUTY SPEAKER)",ALP,7,0,2015,2016,0.0
Jenkins1952,"Jenkins, Harry (Jr) (The SPEAKER)",ALP,232,0,2011,2011,0.0
Oakeshott1969,"Oakeshott, Rob (The DEPUTY SPEAKER)",IND,17,0,2012,2013,0.0
Johnston1943,"Johnston, Ricky",LIBERAL,15,0,1998,1998,0.0
ONeill1961,"O'Neill, Deborah (The DEPUTY SPEAKER)",ALP,41,0,2012,2013,0.0
Smith1967,"Smith, Tony (Anthony David) (The SPEAKER)",LIBERAL,2372,0,2015,2021,0.0
Jones1960,"Jones, Ewen (The DEPUTY SPEAKER)",LIBERAL,57,0,2014,2015,0.0
Coulton1958,"Coulton, Mark (The DEPUTY SPEAKER)",NATIONAL,473,0,2016,2022,0.0
